timestamp,medad,si,motion_occupancy,motion_magnitude,scene_activity,texture,segment
0.04,2.0,111.19722747802734,0.2878125,9.616579861111111,0.03771207788671024,1585.6325965636452,0
0.08,2.0,110.1693115234375,0.2846310763888889,9.796323784722222,0.03841695601851852,1499.280745531247,0
0.12,2.0,109.70928955078125,0.32221788194444445,11.408120659722222,0.04473772807734205,1486.3012233193292,0
0.16,2.0,110.26396179199219,0.29855034722222223,10.2182421875,0.040071537990196075,1557.3513369425268,0
0.2,2.0,109.1266860961914,0.2996831597222222,10.334917534722223,0.040529088371459694,1473.8294503714667,0
0.24,2.0,109.14376068115234,0.30569010416666664,10.265256076388889,0.04025590618191721,1477.5678750776876,0
0.28,2.0,109.55831909179688,0.2907638888888889,9.564375,0.03750735294117647,1534.889129230245,0
0.32,1.0,108.72699737548828,0.24069444444444443,7.759453125,0.030429227941176473,1481.1120370295018,0
0.36,2.0,108.63660430908203,0.2818142361111111,9.244769965277778,0.03625399986383442,1458.3877628472221,0
0.4,3.0,109.50912475585938,0.33674045138888886,11.548919270833334,0.04528987949346405,1537.9271382317436,0
0.44,1.0,108.69466400146484,0.2440451388888889,7.967213541666666,0.031243974673202612,1467.5743518848374,0
0.48,2.0,108.80034637451172,0.30138020833333334,10.513302951388889,0.04122863902505446,1471.270142061191,0
0.52,3.0,108.68614196777344,0.34726996527777776,12.09845920138889,0.047444938044662315,1470.9368523871526,0
0.56,2.0,109.43724822998047,0.27924045138888887,9.325629340277779,0.03657109545206972,1534.135781792516,0
0.6,2.0,109.21011352539062,0.29041232638888886,10.00771701388889,0.039245949074074075,1505.5201532592582,0
0.64,2.0,109.03398132324219,0.2791189236111111,9.021618923611111,0.035378897739651416,1486.1510970499485,0
0.68,3.0,109.62034606933594,0.3180295138888889,10.73158420138889,0.042084643927015254,1547.6728309053208,0
0.72,2.0,108.61283874511719,0.3050260416666667,10.381423611111112,0.0407114651416122,1472.641672456699,0
0.76,2.0,108.42137145996094,0.26108506944444443,8.240473090277778,0.032315580746187365,1484.5516037348805,0
0.8,2.0,108.85684967041016,0.3068402777777778,10.27830295138889,0.040307070397603485,1536.750589385308,0
0.84,2.0,107.88372039794922,0.2905512152777778,9.345828993055555,0.03665030977668845,1460.2623022569446,0
